"CCAA"	"TMUNI"	"IDENTHOGAR"	"HH4_1_i"	"HH4_3_i"	"NORDEN"	"HH7A_i"	"HH7B_i"	"HH7b"	"HH8_i"	"IN1_01"	"IN1_02"	"IN1_03"	"IN1_04"	"IN1_05"	"IN1_06"	"IN1_07"	"IN1_08"	"IN1_09"	"IN1_98"	"IN1_99"	"IN2"	"IN3"	"FACTORHOGAR"
"15"	"2"	"11757191"	"2"	35	"02"	"6"	"2"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"08"	293.538477
"15"	"2"	"11757191"	"2"	6	"03"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"08"	293.538477
"15"	"2"	"11757191"	"1"	3	"04"	"6"	"3"	"3"	"7"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"08"	293.538477
"15"	"2"	"11760011"	"2"	51	"01"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	288.093617
"15"	"2"	"11760011"	"1"	51	"02"	"6"	"2"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	288.093617
"15"	"2"	"11760011"	"1"	16	"03"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	288.093617
"15"	"2"	"11760021"	"2"	33	"01"	"1"	"1"	"5"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"02"	308.233232
"15"	"2"	"11760021"	"2"	9	"02"	"6"	"3"	"5"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"02"	308.233232
"15"	"2"	"11760031"	"1"	50	"01"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	203.612186
"15"	"2"	"11760031"	"2"	43	"02"	"6"	"2"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	203.612186
"15"	"2"	"11760031"	"2"	11	"03"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	203.612186
"15"	"2"	"11760041"	"1"	51	"01"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	362.916274
"15"	"2"	"11760041"	"2"	41	"02"	"6"	"2"	"3"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	362.916274
"15"	"2"	"11760041"	"1"	7	"03"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	362.916274
"15"	"2"	"11760041"	"2"	7	"04"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	362.916274
"15"	"2"	"11760061"	"1"	26	"01"	"1"	"1"	"2"	"2"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"04"	405.824319
"15"	"2"	"11760061"	"2"	26	"02"	"6"	"2"	"2"	"1"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"04"	405.824319
"15"	"2"	"11760071"	"1"	45	"01"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	324.868309
"15"	"2"	"11760071"	"2"	43	"02"	"6"	"2"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	324.868309
"15"	"2"	"11760071"	"1"	18	"03"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	324.868309
"15"	"2"	"11760071"	"2"	12	"04"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	324.868309
"15"	"2"	"11760081"	"1"	47	"01"	"1"	"1"	"3"	"2"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"02"	225.810715
"15"	"2"	"11760081"	"2"	44	"02"	"6"	"2"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"02"	225.810715
"15"	"2"	"11760081"	"2"	25	"03"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"02"	225.810715
"15"	"2"	"11760091"	"1"	92	"01"	"1"	"1"	"1"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	224.361232
"15"	"2"	"11760111"	"1"	44	"01"	"1"	"1"	"6"	"5"	"6"	"6"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	270.142213
"15"	"2"	"11760111"	"2"	75	"02"	"6"	"6"	"6"	"4"	"6"	"6"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	270.142213
"15"	"2"	"11760121"	"2"	49	"01"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	266.630308
"15"	"2"	"11760121"	"1"	62	"02"	"6"	"2"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	266.630308
"15"	"2"	"11760121"	"2"	23	"03"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	266.630308
"15"	"2"	"11760131"	"2"	50	"01"	"1"	"1"	"5"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	243.619786
"15"	"2"	"11760131"	"1"	21	"02"	"6"	"3"	"5"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	243.619786
"15"	"2"	"11760151"	"1"	49	"01"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	159.375582
"15"	"2"	"11760151"	"2"	43	"02"	"6"	"2"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	159.375582
"15"	"2"	"11760151"	"2"	24	"03"	"6"	"3"	"3"	"2"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	159.375582
"15"	"2"	"11776021"	"1"	41	"01"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"10"	283.358225
"15"	"2"	"11776021"	"2"	39	"02"	"6"	"2"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"10"	283.358225
"15"	"2"	"11776021"	"2"	6	"03"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"10"	283.358225
"15"	"2"	"11776021"	"2"	2	"04"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"10"	283.358225
"15"	"2"	"11776041"	"2"	53	"01"	"1"	"1"	"6"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"06"	276.370118
"15"	"2"	"11776041"	"1"	25	"02"	"6"	"3"	"6"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"06"	276.370118
"15"	"2"	"11776071"	"1"	49	"01"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"09"	120.316252
"15"	"2"	"11776071"	"2"	45	"02"	"6"	"2"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"09"	120.316252
"15"	"2"	"11776071"	"1"	14	"03"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"09"	120.316252
"15"	"2"	"11776071"	"1"	9	"04"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"09"	120.316252
"15"	"2"	"11776071"	"2"	9	"05"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"09"	120.316252
"15"	"2"	"11776081"	"1"	69	"01"	"1"	"1"	"2"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"03"	207.311169
"15"	"2"	"11776081"	"2"	70	"02"	"6"	"2"	"2"	"6"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"03"	207.311169
"15"	"2"	"11776091"	"2"	33	"01"	"1"	"1"	"2"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"03"	535.628545
"15"	"2"	"11776091"	"1"	30	"02"	"6"	"2"	"2"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"03"	535.628545
"15"	"2"	"11776101"	"1"	61	"01"	"1"	"1"	"4"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"07"	274.165769
"15"	"2"	"11776101"	"2"	65	"02"	"6"	"2"	"4"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"07"	274.165769
"15"	"2"	"11776101"	"1"	25	"03"	"6"	"3"	"4"	"7"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"07"	274.165769
"15"	"2"	"11776111"	"2"	82	"01"	"1"	"1"	"1"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"03"	256.171937
"15"	"2"	"11776141"	"1"	87	"01"	"1"	"1"	"4"	"4"	"1"	"6"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"05"	214.177381
"15"	"2"	"11776141"	"2"	86	"02"	"6"	"2"	"4"	"4"	"1"	"6"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"05"	214.177381
"15"	"2"	"11776141"	"2"	54	"03"	"6"	"3"	"4"	"1"	"1"	"6"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"05"	214.177381
"15"	"2"	"11776161"	"2"	86	"01"	"1"	"1"	"1"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"02"	256.171937
"15"	"2"	"11776181"	"1"	78	"01"	"1"	"1"	"2"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"03"	207.311169
"15"	"2"	"11776181"	"2"	77	"02"	"6"	"2"	"2"	"6"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"03"	207.311169
"15"	"2"	"11776191"	"1"	34	"01"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"08"	356.861594
"15"	"2"	"11776191"	"2"	32	"02"	"6"	"2"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"08"	356.861594
"15"	"2"	"11776191"	"1"	1	"03"	"6"	"3"	"3"	"7"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"08"	356.861594
"15"	"2"	"11776211"	"1"	83	"01"	"1"	"1"	"4"	"4"	"6"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"04"	101.553484
"15"	"2"	"11776211"	"2"	81	"02"	"6"	"2"	"4"	"6"	"6"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"04"	101.553484
"15"	"2"	"11776211"	"1"	48	"03"	"6"	"3"	"4"	"5"	"6"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"04"	101.553484
"15"	"2"	"11776211"	"1"	51	"04"	"6"	"3"	"4"	"2"	"6"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"04"	101.553484
"15"	"2"	"11776211"	"2"	53	"05"	"6"	"3"	"4"	"2"	"6"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"04"	101.553484
"15"	"2"	"11782011"	"1"	39	"01"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"06"	527.516474
"15"	"2"	"11782011"	"2"	36	"02"	"6"	"2"	"3"	"2"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"06"	527.516474
"15"	"2"	"11782011"	"1"	6	"03"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"06"	527.516474
"15"	"2"	"11782011"	"2"	0	"04"	"6"	"3"	"3"	"7"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"06"	527.516474
"15"	"2"	"11782021"	"1"	53	"01"	"1"	"1"	"3"	"1"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"09"	329.826253
"15"	"2"	"11782021"	"2"	51	"02"	"6"	"2"	"3"	"2"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"09"	329.826253
"15"	"2"	"11782021"	"1"	24	"03"	"6"	"3"	"3"	"1"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"09"	329.826253
"15"	"2"	"11782021"	"1"	24	"04"	"6"	"3"	"3"	"2"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"09"	329.826253
"15"	"2"	"11782031"	"1"	39	"01"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"10"	146.407599
"15"	"2"	"11782031"	"2"	39	"02"	"6"	"2"	"3"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"10"	146.407599
"15"	"2"	"11782031"	"2"	8	"03"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"10"	146.407599
"15"	"2"	"11782031"	"1"	6	"04"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"10"	146.407599
"15"	"2"	"11782031"	"2"	4	"05"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"10"	146.407599
"15"	"2"	"11782041"	"1"	52	"01"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"1"	"6"	"6"	"6"	99998	"09"	254.817046
"15"	"2"	"11782041"	"2"	48	"02"	"6"	"2"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"1"	"6"	"6"	"6"	99998	"09"	254.817046
"15"	"2"	"11782041"	"2"	15	"03"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"1"	"6"	"6"	"6"	99998	"09"	254.817046
"15"	"2"	"11782051"	"1"	33	"01"	"1"	"1"	"2"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"07"	435.151023
"15"	"2"	"11782051"	"2"	27	"02"	"6"	"2"	"2"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"07"	435.151023
"15"	"2"	"11782061"	"1"	48	"01"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	271.422981
"15"	"2"	"11782061"	"2"	45	"02"	"6"	"2"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	271.422981
"15"	"2"	"11782061"	"1"	18	"03"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	271.422981
"15"	"2"	"11782071"	"2"	47	"01"	"1"	"1"	"2"	"1"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"03"	339.054077
"15"	"2"	"11782071"	"1"	33	"02"	"6"	"2"	"2"	"2"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"03"	339.054077
"15"	"2"	"11782091"	"1"	34	"01"	"1"	"1"	"1"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"04"	404.647828
"15"	"2"	"11782101"	"2"	24	"01"	"1"	"1"	"1"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"04"	218.41017
"15"	"2"	"11782111"	"2"	50	"01"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"07"	359.490845
"15"	"2"	"11782111"	"1"	17	"02"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"07"	359.490845
"15"	"2"	"11782111"	"2"	15	"03"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"07"	359.490845
"15"	"2"	"11782111"	"1"	49	"04"	"6"	"2"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"07"	359.490845
"15"	"2"	"11782121"	"2"	85	"01"	"1"	"1"	"8"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"02"	204.553821
"15"	"2"	"11782121"	"2"	23	"02"	"6"	"8"	"8"	"1"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"02"	204.553821
"15"	"2"	"11782141"	"1"	55	"01"	"1"	"1"	"2"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"07"	294.445114
"15"	"2"	"11782141"	"2"	49	"02"	"6"	"2"	"2"	"2"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"07"	294.445114
"15"	"2"	"11795021"	"1"	27	"01"	"1"	"1"	"2"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"06"	239.529414
"15"	"2"	"11795021"	"2"	23	"02"	"6"	"2"	"2"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"06"	239.529414
"15"	"2"	"11795031"	"1"	52	"01"	"1"	"1"	"4"	"1"	"1"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"06"	306.924293
"15"	"2"	"11795031"	"2"	51	"02"	"6"	"2"	"4"	"6"	"1"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"06"	306.924293
"15"	"2"	"11795031"	"2"	22	"03"	"6"	"3"	"4"	"3"	"1"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"06"	306.924293
"15"	"2"	"11795031"	"2"	81	"04"	"6"	"6"	"4"	"4"	"1"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"06"	306.924293
"15"	"2"	"11795041"	"1"	68	"01"	"1"	"1"	"2"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"06"	207.311169
"15"	"2"	"11795041"	"2"	66	"02"	"6"	"2"	"2"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"06"	207.311169
"15"	"2"	"11795051"	"2"	79	"01"	"1"	"1"	"1"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"02"	256.171937
"15"	"2"	"11795061"	"2"	75	"01"	"1"	"1"	"4"	"4"	"1"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"02"	256.359264
"15"	"2"	"11795061"	"1"	88	"02"	"6"	"2"	"4"	"4"	"1"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"02"	256.359264
"15"	"2"	"11795061"	"1"	36	"03"	"6"	"3"	"4"	"1"	"1"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"02"	256.359264
"15"	"2"	"11795071"	"1"	49	"01"	"1"	"1"	"8"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"04"	52.72934
"15"	"2"	"11795071"	"2"	35	"02"	"6"	"2"	"8"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"04"	52.72934
"15"	"2"	"11795071"	"1"	11	"03"	"6"	"3"	"8"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"04"	52.72934
"15"	"2"	"11795071"	"2"	9	"04"	"6"	"3"	"8"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"04"	52.72934
"15"	"2"	"11795071"	"2"	6	"05"	"6"	"3"	"8"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"04"	52.72934
"15"	"2"	"11795071"	"1"	29	"06"	"6"	"7"	"8"	"2"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"04"	52.72934
"15"	"2"	"11795081"	"1"	39	"01"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"05"	303.045643
"15"	"2"	"11795081"	"2"	36	"02"	"6"	"2"	"3"	"2"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"05"	303.045643
"15"	"2"	"11795081"	"2"	8	"03"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"05"	303.045643
"15"	"2"	"11795081"	"2"	3	"04"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"05"	303.045643
"15"	"2"	"11795091"	"2"	73	"01"	"1"	"1"	"2"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"03"	207.311169
"15"	"2"	"11795091"	"1"	74	"02"	"6"	"2"	"2"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"03"	207.311169
"15"	"2"	"11795101"	"2"	61	"01"	"1"	"1"	"2"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"03"	192.675204
"15"	"2"	"11795101"	"1"	65	"02"	"6"	"2"	"2"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"03"	192.675204
"15"	"2"	"11795111"	"1"	79	"01"	"1"	"1"	"2"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"02"	207.311169
"15"	"2"	"11795111"	"2"	71	"02"	"6"	"2"	"2"	"6"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"02"	207.311169
"15"	"2"	"11795131"	"1"	34	"01"	"1"	"1"	"1"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"04"	404.647828
"15"	"2"	"11795141"	"1"	49	"01"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"08"	265.478309
"15"	"2"	"11795141"	"2"	47	"02"	"6"	"2"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"08"	265.478309
"15"	"2"	"11795141"	"2"	21	"03"	"6"	"3"	"3"	"2"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"08"	265.478309
"15"	"2"	"11795141"	"1"	14	"04"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"08"	265.478309
"15"	"2"	"11809011"	"2"	76	"01"	"1"	"1"	"1"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	806	"  "	274.543857
"15"	"2"	"11809021"	"2"	69	"01"	"6"	"2"	"2"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"05"	222.178934
"15"	"2"	"11809021"	"1"	69	"02"	"1"	"1"	"2"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"05"	222.178934
"15"	"2"	"11809031"	"1"	50	"01"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"07"	273.091797
"15"	"2"	"11809031"	"2"	46	"02"	"6"	"2"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"07"	273.091797
"15"	"2"	"11809031"	"2"	13	"03"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"07"	273.091797
"15"	"2"	"11809061"	"2"	37	"01"	"6"	"2"	"4"	"6"	"6"	"1"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"04"	359.440212
"15"	"2"	"11809061"	"1"	36	"02"	"1"	"1"	"4"	"2"	"6"	"1"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"04"	359.440212
"15"	"2"	"11809061"	"2"	4	"03"	"6"	"3"	"4"	"3"	"6"	"1"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"04"	359.440212
