"CCAA"	"IDENTHOGAR"	"ESTRATO"	"SEXO"	"EDAD"	"NORDEN"	"NADULTOS"	"NMENORES"	"A9"	"NORDEN_Pref"	"A7_2a"	"A7_2m"	"A8"	"NORINF"	"A5_otra"	"A10"	"A11"	"A12"	"B13"	"B14"	"B15_2"	"B16_2"	"B17"	"B18"	"B19a_2"	"B19b_2"	"B20a_2"	"B20b_2"	"B21a"	"B21b"	"CLASE_PR"	"C22_1"	"C22_2"	"C22_3"	"C22_4"	"C22_5"	"C22_6"	"C22_7"	"C22_8"	"C22_9"	"D23_1"	"D23_2"	"D23_3"	"D23_4"	"D23_5"	"D23_6"	"D23_7"	"D23_8"	"D23_9"	"D23_10"	"D23_11"	"D24"	"INGRESOS"	"FACTORHOGAR"
12	0014746	2	1	76	03	3	0	1	03	03		01	03			3	4													5	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		03	12
12	0014747	2	1	46	02	3	0			01		03	01		08	1	4													4	3	3	3	3	3	3	3	3	3													05	12
12	0014748	2	1	22	01	3	0			01		01	01			4	3													9	1	3	3	2	3	9	3	3	2	1	2	2	2	2	2	2	2	2	2	2		04	12
12	0014748	2	2	51	03	3	0			01		06	01		08	1	3													9	1	3	3	2	3	9	3	3	2													04	12
12	0014749	2	1	28	02	4	0			03		03	03		06	4	4													5	3	3	3	3	3	3	3	3	3													04	12
12	0014749	2	2	26	04	4	0			03		03	03		08	1	4													5	3	3	3	3	3	3	3	3	3													04	12
12	0014750	2	2	35	02	2	1			01	03	03	01		02	5	5													9	3	3	3	3	3	3	3	3	3													03	12
12	0014751	2	2	45	01	2	1	1	01	01	03	01	01			1	3													1	2	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		05	12
12	0014751	2	2	10	03	2	1			01	03	03	01		03	4	3													1	2	3	3	3	3	3	3	3	3													05	12
12	0014752	2	2	24	04	3	1			03	06	03	04		09	1	8													5	3	3	3	3	3	3	3	3	3													05	12
12	0014752	2	1	8	06	3	1			03	06	03	04		01	4	8													5	3	3	3	3	3	3	3	3	3													05	12
12	0014754	2	1	79	01	2	0	1	01	02		02	02		06	3	2	1							611		430		1	3	3	3	3	3	3	3	2	3	2													04	12
12	0014755	2	2	47	03	2	1	1	03	03	05	01	04		07	1	3													9	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		03	12
12	0014755	2	1	14	05	2	1			03	05	03	04		05	4	3													9	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		03	12
12	0014757	2	1	55	01	1	0	1	01	01		01	01			1	1													3	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		04	12
12	0014759	2	2	84	01	2	0			01		01	01			3	2													4	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		02	12
12	0014760	2	2	71	01	2	0			02		02	02		06	3	2													6	3	2	3	3	3	1	3	2	3													04	12
12	0014761	2	2	72	01	3	0			02		06	02		04	3	6													5	3	3	3	3	3	3	3	3	3													05	12
12	0014761	2	1	42	03	3	0			02		07	02		08	1	6													5	3	3	3	3	3	3	3	3	3													05	12
12	0014762	2	2	77	02	3	0	1	02	01		02	02		04	3	4	9	1						000		000		1	9	3	3	3	3	3	3	3	3	3													05	12
12	0014763	2	2	34	01	2	0	1	01	02		02	01		07	2	2						1		620		381		1	3	3	3	3	3	3	3	3	3	3													03	12
12	0014764	2	1	57	01	4	0			02		02	02		05	1	3													4	3	3	3	3	3	3	3	3	3													04	12
12	0014764	2	1	28	03	4	0			02		03	02		09	1	3													4	3	3	3	3	3	3	3	3	3													04	12
12	0014765	2	2	59	01	2	0	1	01	01		01	00	1	05	2	2													6	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		04	12
12	0014766	2	1	75	01	2	0	1	01	02		06	02		04	3	6	1							291		320		1	4	2	3	3	2	3	3	3	2	3													04	12
12	0014767	2	2	77	01	1	0	1	01	01		01	01			3	1													5	2	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		01	12
12	0014768	2	1	26	02	2	0	1	02	02		01	02			1	6													4	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		05	12
12	0014769	2	1	48	02	2	0	1	02	02		01	02			1	2													6	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		03	12
12	0014771	2	1	51	01	2	2			01	04	01	01			1	3													1	3	3	3	2	3	2	3	2	3	1	2	2	2	2	2	2	2	2	2	2		05	12
12	0014771	2	1	11	03	2	2			01	04	03	01		04	4	3													1	3	3	3	2	3	2	3	2	3													05	12
12	0014772	2	1	61	01	2	0	1	01	02		02	02		09	1	2							205		312		1		4	3	3	3	3	3	3	3	2	3													05	12
12	0014773	2	1	69	01	2	0	1	01	01		01	01			3	2													4	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		03	12
12	0014774	2	1	95	01	5	0			01		01	02		03	3	8													5	3	3	3	3	3	3	3	3	3	1	2	1	2	2	2	2	2	2	2	2	3	04	12
12	0014774	2	2	61	03	5	0			01		04	02		04	3	8													5	3	3	3	3	3	3	3	3	3	1	2	1	2	2	2	2	2	2	2	2	3	04	12
12	0014774	2	1	28	05	5	0			01		05	02		99	1	8													5	3	3	3	3	3	3	3	3	3	1	2	1	2	2	2	2	2	2	2	2	3	04	12
12	0014776	2	2	57	01	3	0	1	01	02		07	02		09	1	8							851		225		1		2	9	3	3	9	3	3	3	3	3													04	12
12	0014776	2	2	48	03	3	0			02		07	02		09	1	8													2	9	3	3	9	3	3	3	3	3													04	12
12	0014777	2	2	58	02	2	0			02		01	01		05	5	2													6	3	3	9	2	3	3	3	3	3	2	2	1	1	2	2	2	2	2	2	2	3	04	12
12	0014778	2	2	67	02	3	0	1	02	02		01	02			3	4													3	1	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		04	12
12	0014779	4	1	55	01	1	0	1	01	01		01	01			2	1													4	3	3	3	3	3	3	3	3	3	2	1	2	2	2	2	2	2	2	2	2		01	12
12	0014781	4	2	84	01	2	0			02		06	02		04	3	6													5	3	3	3	3	3	3	3	3	3													02	12
12	0014782	4	2	59	01	3	0	1	01	01		01	01			1	5													6	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		03	12
12	0014782	4	2	21	03	3	0			01		03	01		06	4	5													6	3	3	3	3	3	3	3	3	3													03	12
12	0014783	4	1	61	02	3	0			03		06	01		09	1	4													2	3	3	3	3	3	3	3	3	3													05	12
12	0014784	4	1	57	01	3	0	1	01	01		01	01			1	3													1	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		05	12
12	0014784	4	1	17	03	3	0			01		03	01		05	4	3													1	3	3	3	3	3	3	3	3	3													05	12
12	0014785	4	1	40	02	3	0			03		06	01		05	1	3													5	3	1	3	3	3	3	3	3	3													02	12
12	0014786	4	2	23	01	1	2	1	01	01	03	01	01			2	5													9	9	9	2	1	9	9	9	9	2	2	2	2	2	2	2	2	2	2	1	2		01	12
12	0014786	4	1	3	03	1	2			01	03	03	01		01	4	5													9	9	9	2	1	9	9	9	9	2													01	12
12	0014787	4	2	47	02	4	1			02	05	01	01		08	2	3													4	3	3	3	3	3	3	3	3	3	1	1	2	2	2	2	2	2	2	2	2	1	05	12
12	0014787	4	2	18	04	4	1			02	05	03	01		06	4	3													4	3	3	3	3	3	3	3	3	3													05	12
12	0014788	4	2	64	01	1	0	1	01	01		01	01			3	1													5	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		03	12
12	0014790	4	1	67	01	2	0	1	01	02		02	02		07	3	2	1							452		740		1	4	3	2	9	9	3	3	3	2	2													04	12
12	0014791	4	2	65	01	2	0	1	01	01		01	02		04	3	2													5	3	3	1	3	3	3	3	3	3	1	2	1	2	2	2	2	2	2	2	2	3	04	12
12	0014792	4	2	56	01	3	0	1	01	03		06	01		04	1	3							471		522		1		5	3	3	3	3	3	3	3	2	3													05	12
12	0014792	4	1	19	03	3	0			03		01	01		07	4	3													5	3	3	3	3	3	3	3	2	3	1	2	2	2	2	2	2	2	2	2	2		05	12
12	0014793	4	1	37	02	3	1	1	02	04	03	06	04		05	1	3							329		970		1		6	3	3	3	2	3	3	3	3	3													02	12
12	0014793	4	2	19	04	3	1			04	03	01	04			2	3													6	3	3	3	2	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		02	12
12	0014794	4	1	9	02	1	1			01	02	03	01		01	4	5													2	2	3	2	2	3	1	3	1	1													03	12
12	0014795	4	2	61	02	2	0	1	02	02		01	02			1	2													3	3	3	3	1	3	3	3	3	3	1	2	1	2	2	2	2	2	2	2	2	1	04	12
12	0014797	5	2	34	01	1	0	1	01	01		01	00	1		1	1													4	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	1	2	2	2	1	02	12
12	0014798	5	1	63	02	2	0			02		01	01		06	3	2													5	3	3	3	3	3	3	3	2	3	1	2	1	2	2	2	2	2	2	2	2	1	04	12
12	0014799	5	2	35	02	3	3	1	02	03	05	02	02		07	1	7							889		132		2		1	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		04	12
12	0014799	5	1	9	04	3	3			03	05	03	02		01	4	7													1	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		04	12
12	0014799	5	2	4	06	3	3			03	05	03	02		01	4	7													1	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		04	12
12	0014801	5	1	70	01	2	0			02		02	02		03	3	2													5	3	3	3	3	3	3	3	3	3													03	12
12	0014802	5	1	51	01	4	0	1	01	01		01	03		05	1	3													5	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		05	12
12	0014802	5	2	28	03	4	0			01		03	03		09	1	3													5	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		05	12
12	0014803	5	2	84	01	3	0	1	01	01		01	01			3	6													9	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2		01	12
12	0014803	5	1	60	03	3	0			01		03	01		06	5	6													9	1	2	2	2	2	2	2	2	2													01	12
12	0014804	5	2	23	02	3	0			02		01	02			1	3													5	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		04	12
12	0014805	5	2	42	01	1	0	1	01	01		01	01			1	1													2	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		02	12
12	0014806	5	2	40	02	3	1			03	04	02	02		07	6	7													4	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		04	12
12	0014806	5	2	8	04	3	1			03	04	03	02		01	4	7													4	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		04	12
12	0014808	5	1	72	02	1	0	1	02	02		01	02			3	1													5	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		03	12
12	0014810	6	1	58	01	2	0	1	01	02		02	01		05	1	2							031		642		2		5	3	3	3	3	1	3	3	3	3													03	12
12	0014811	6	1	58	01	3	0	1	01	02		06	03		04	1	4							031		642		6		5	3	3	3	3	3	3	3	2	3	1	2	2	1	2	2	2	2	2	2	2	4	04	12
12	0014811	6	2	56	03	3	0			02		06	03		04	5	4													5	3	3	3	3	3	3	3	2	3	1	2	2	1	2	2	2	2	2	2	2	4	04	7
07	0014813	6	1	56	01	2	0	1	01	01		01	01			2	6													2	3	2	3	3	3	3	3	3	3	2	2	1	2	2	2	2	1	2	2	2	3	01	7
07	0014814	6	2	99	01	2	0	1	01	01		01	01			3	8													6	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		03	7
07	0014815	6	2	81	01	1	0	1	01	01		01	01			3	1													9	3	2	2	3	3	3	1	3	3	2	2	1	2	2	2	2	2	2	2	2		01	7
07	0014816	6	1	45	02	2	0			01		03	01		06	1	6													5	3	3	2	3	3	3	3	3	3													04	7
07	0014817	6	2	64	02	2	0			01		02	01		06	6	2													5	3	3	3	3	3	3	3	3	3													05	7
07	0014818	6	1	12	02	1	2			01	02	03	01		04	4	5													5	3	3	1	3	3	3	3	2	3													01	7
07	0014819	6	2	75	01	1	0	1	01	01		01	01			3	1													4	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		04	7
07	0014820	5	2	74	02	2	0			01		02	01		04	6	2													4	3	3	3	3	3	3	3	3	3													02	7
07	0014821	5	2	19	02	2	0			02		01	02			4	5													6	3	3	3	1	3	3	3	1	3	1	2	2	2	1	2	2	2	2	2	2	1	01	7
07	0014823	5	1	64	01	2	0	1	01	02		02	02		06	1	2							162		713		3		4	3	3	3	2	3	3	3	3	3													01	7
07	0014824	5	1	57	01	2	0	1	01	01		01	01			1	2													5	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		03	7
07	0014825	5	1	55	01	4	0	1	01	04		06	01		09	1	3							853		222		1		2	3	3	3	3	3	3	3	3	2	1	2	2	2	2	2	2	2	2	2	2		05	7
07	0014825	5	2	17	03	4	0			04		07	01		05	4	3													2	3	3	3	3	3	3	3	3	2	1	2	2	2	2	2	2	2	2	2	2		05	7
07	0014826	5	1	47	01	3	1	1	01	01	04	01	01			1	3													4	2	3	3	3	3	3	3	2	3	1	2	2	2	2	2	2	2	2	2	2		05	7
07	0014826	5	2	16	03	3	1			01	04	03	01		05	4	3													4	2	3	3	3	3	3	3	2	3													05	7
07	0014827	6	1	60	01	1	0	1	01	01		01	01			1	1													3	2	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		03	7
07	0014829	6	1	56	01	1	0	1	01	01		01	01			1	1													4	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		02	7
07	0014831	6	1	70	02	2	0	1	02	02		01	02			3	2													3	3	2	3	2	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		04	7
07	0014832	6	1	63	01	3	0	1	01	03		02	03		07	1	3							841		362		1		2	3	3	2	3	3	3	3	3	3													04	7
07	0014832	6	2	57	03	3	0			03		01	03			2	3													2	3	3	2	3	3	3	3	3	3	1	1	2	2	2	2	2	2	2	2	2	1	04	7
07	0014833	6	1	69	02	3	0	1	02	01		02	01		04	3	4	1							000		000		9	9	2	3	2	3	3	3	2	2	3													04	7
07	0014834	6	1	72	01	2	0			01		01	01			3	2													5	3	3	2	3	3	3	3	2	3	2	2	1	2	2	2	2	2	2	2	2		05	7
07	0014835	6	2	38	01	2	2			04	02	02	04		08	1	3													1	3	3	1	2	2	9	2	2	9													05	7
07	0014835	6	1	6	03	2	2			04	02	03	04		01	4	3													1	3	3	1	2	2	9	2	2	9													05	7
07	0014836	6	1	44	01	3	1	1	01	02	03	02	01		09	1	3							702		262		9		1	2	2	1	1	9	9	1	2	2	1	2	2	2	2	2	2	2	2	2	2		05	7
07	0014836	6	2	13	03	3	1			02	03	03	01		05	4	3													1	2	2	1	1	9	9	1	2	2	1	2	2	2	2	2	2	2	2	2	2		05	7
07	0014837	6	2	80	01	1	0	1	01	01		01	01			3	1													5	3	3	3	2	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		02	7
07	0014838	6	2	61	02	2	0			01		02	01		09	1	2													4	1	3	2	2	2	3	3	3	3													02	7
07	0014840	6	1	73	01	1	0	1	01	01		01	01			3	1													6	3	3	3	2	3	3	3	2	3	2	2	1	2	2	2	2	2	2	2	2		01	7
07	0014842	6	2	90	01	2	0			02		06	02		03	3	6													5	3	3	3	2	3	3	3	3	3													01	7
07	0014843	6	1	85	01	2	0	1	01	02		02	01		04	3	2	1							257		732		3	4	3	3	3	2	3	3	3	3	3													02	7
07	0014844	6	2	67	01	1	0	1	01	01		01	01			3	1													3	3	3	3	1	3	3	3	2	3	2	2	1	2	2	2	2	2	2	2	2		01	7
07	0014845	6	2	85	02	3	0			02		01	03		04	6	4													5	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		03	7
07	0014846	5	2	66	01	1	0	1	01	01		01	01			3	1													3	3	2	9	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		02	7
07	0014848	5	2	68	01	2	0			01		01	01			6	2													5	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		02	7
07	0014849	5	2	79	01	1	0	1	01	01		01	00	1		3	1													9	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		02	7
07	0014850	5	2	71	02	2	0			01		02	01		03	3	2													4	3	3	3	3	3	3	3	3	3													03	7
07	0014851	5	2	68	02	2	0	1	02	01		02	02		05	3	2	1							561		500		2	3	2	3	2	2	3	3	3	3	3													05	7
07	0014852	5	2	52	02	2	0			01		02	02		05	6	2													5	3	3	3	3	3	3	3	3	3													01	7
07	0014853	5	2	69	02	3	0			01		02	01		05	6	8													4	2	3	3	2	3	3	3	2	3													03	7
07	0014854	5	2	56	01	4	0	1	01	01		01	01			1	3													4	3	3	2	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		05	7
07	0014854	5	2	21	03	4	0			01		03	01		06	4	3													4	3	3	2	3	3	3	3	3	3													05	7
07	0014855	5	2	49	01	3	1	1	01	01	04	01	01			1	3													1	3	3	3	3	3	3	3	2	3	1	2	2	2	2	2	2	2	2	2	2		03	7
07	0014855	5	1	17	03	3	1			01	04	03	01		05	4	3													1	3	3	3	3	3	3	3	2	3													03	7
07	0014856	5	1	37	01	2	4			02	04	02	02		05	1	3													6	3	3	3	3	3	3	3	3	3													03	7
07	0014856	5	1	13	03	2	4			02	04	03	02		04	4	3													6	3	3	3	3	3	3	3	3	3													03	7
07	0014856	5	2	4	05	2	4			02	04	03	02		01	4	3													6	3	3	3	3	3	3	3	3	3													03	7
07	0014857	6	2	56	01	1	0	1	01	01		01	01			1	1													5	3	3	3	3	3	3	3	3	3	1	2	1	2	2	2	2	2	2	2	2	1	02	7
07	0014859	6	2	83	01	1	0	1	01	01		01	01			3	1													5	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		01	7
07	0014861	6	1	49	01	2	0	1	01	02		03	01		05	1	6							014		620		3		5	3	3	2	3	3	3	3	3	2	1	2	1	2	2	2	2	2	2	2	2	1	02	7
07	0014862	6	1	32	01	2	1	1	01	02	03	02	02		05	2	3						1		841		949		1	6	3	3	3	3	3	3	3	3	3													01	7
07	0014862	6	2	0	03	2	1			02	03	03	02		01	7	3													6	3	3	3	3	3	3	3	3	3													01	7
07	0014863	6	2	66	02	3	0			03		06	02		04	6	4													5	3	3	3	3	3	3	3	3	3													04	7
07	0014864	6	2	54	01	2	0	1	01	02		02	01		05	1	2							000		000		1		9	3	3	2	2	3	3	3	3	2													04	7
07	0014865	6	1	42	01	1	0	1	01	01		01	01			2	1													6	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2	2		02	7
07	0014867	6	1	76	01	2	0	1	01	01		01	01			3	2													5	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		02	7
07	0014868	6	2	68	01	2	0	1	01	01		01	01			3	2													2	3	3	3	3	3	2	3	3	3	2	2	1	1	2	2	2	1	2	2	2	4	05	7
07	0014869	6	2	84	01	2	0	1	01	01		01	01			3	2													3	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		02	7
07	0014870	6	1	65	01	2	0	1	01	01		01	01			3	2													5	3	3	3	2	3	3	3	3	2	2	2	1	2	2	2	2	2	2	2	2		03	7
07	0014871	6	1	54	01	4	0	1	01	04		06	04		05	1	3							101		770		1		5	3	3	3	3	3	3	3	3	3													04	7
07	0014871	6	2	26	03	4	0			04		07	04		09	1	3													5	3	3	3	3	3	3	3	3	3													04	7
07	0014872	6	2	54	01	4	0			03		06	03		09	1	3													1	3	3	3	3	3	3	3	3	3													05	7
07	0014872	6	1	19	03	4	0			03		01	03			4	3													1	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		05	7
07	0014873	6	2	37	01	2	2	1	01	02	04	02	02		09	1	3							692		262		2		1	3	3	3	3	3	3	3	3	2													04	7
07	0014873	6	2	7	03	2	2			02	04	03	02		01	4	3													1	3	3	3	3	3	3	3	3	2													04	7
07	0014874	6	2	77	01	2	0			01		01	02		03	6	8													9	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		03	7
07	0014875	6	2	83	01	1	0	1	01	01		01	01			3	1													5	3	2	1	3	3	3	2	3	3	2	2	1	2	2	2	2	2	2	2	2		01	7
07	0014877	6	1	69	01	4	0	1	01	04		10	04		04	3	8	1							000		000		9	9	3	3	2	1	3	3	9	3	9													99	7
07	0014877	6	1	30	03	4	0			04		10	04		07	1	8													9	3	3	2	1	3	3	9	3	9													99	7
07	0014878	6	1	68	01	2	0	1	01	02		02	02		04	3	2	1							000		000		2	9	3	1	1	3	3	3	3	1	3													01	7
07	0014879	6	1	66	01	2	0	1	01	02		02	02		04	3	2	1							412		320		1	4	3	2	1	3	3	3	3	2	3													04	7
07	0014880	6	1	57	01	3	0	1	01	03		02	03		04	1	3							433		732		1		4	3	3	1	2	3	3	3	2	3													04	7
07	0014880	6	2	51	03	3	0			03		01	03			1	3													4	3	3	1	2	3	3	3	2	3	1	2	2	2	2	2	2	2	2	2	2		04	7
07	0014881	6	2	66	02	2	0			01		02	01		03	6	2													5	3	3	3	3	3	3	3	3	3													02	7
07	0014882	6	2	78	02	2	0			01		02	02		04	6	2													5	3	3	1	3	3	3	3	3	3													02	7
07	0014883	6	2	28	02	2	1			02	03	01	02			1	3													4	3	3	3	3	3	3	3	2	3	1	2	2	2	2	2	2	2	2	2	2		04	7
07	0014884	1	2	84	01	1	0	1	01	01		01	01			3	1													9	1	3	3	3	3	2	3	2	3	2	2	1	2	2	2	2	1	2	2	2	3	03	7
07	0014886	1	1	69	01	1	0	1	01	01		01	01			3	1													1	2	3	3	3	3	2	2	3	3	2	2	1	2	2	2	2	2	2	2	2		04	7
07	0014887	1	1	87	02	2	0			01		02	01		09	3	2													2	1	3	3	3	3	2	3	3	2													05	7
07	0014888	1	1	54	02	2	0			02		01	02			2	6													5	1	3	3	2	3	2	3	3	3	2	2	1	2	2	2	2	1	2	2	2	3	04	7
07	0014889	1	2	72	02	3	0			02		01	02			6	4													3	3	3	3	2	3	3	3	3	3	1	2	1	2	2	2	2	2	2	2	2	3	04	7
07	0014890	1	1	68	01	2	0	1	01	01		01	01			3	2													2	1	3	3	3	3	2	3	3	2	2	2	1	2	2	2	2	2	2	2	2		05	7
07	0014891	1	1	51	01	2	1	1	01	01	03	01	01			1	3													1	3	3	3	3	3	2	3	3	3	1	2	2	2	2	2	2	2	2	2	2		05	7
07	0014891	1	2	12	03	2	1			01	03	03	01		05	4	3													1	3	3	3	3	3	2	3	3	3													05	7
07	0014892	1	2	85	02	2	0			02		01	01		08	6	2													1	2	2	3	3	3	2	3	3	2	2	2	1	2	2	2	2	2	2	2	2		04	7
07	0014893	1	2	71	02	2	0			01		02	01		04	6	2													5	2	3	3	3	3	2	3	3	2													04	7
07	0014894	1	2	72	02	2	0			01		02	01		07	3	2													3	2	3	3	3	2	2	3	3	2													05	7
07	0014895	1	1	20	02	2	0			02		01	02			4	8													4	2	3	3	3	3	3	3	2	3	1	2	1	2	2	2	2	2	2	2	2	3	02	7
07	0014896	1	1	38	02	2	1			01	03	02	01		07	1	3													1	2	3	2	2	3	9	2	2	2													04	7
07	0014897	1	2	73	01	3	0			01		01	02		07	3	4													1	2	2	3	3	3	3	2	2	3	1	2	1	2	2	2	2	2	2	2	2	1	05	7
07	0014897	1	1	72	03	3	0			01		02	02		09	3	4													1	2	2	3	3	3	3	2	2	3	1	2	1	2	2	2	2	2	2	2	2	1	05	7
07	0014899	1	2	60	01	1	0	1	01	01		01	01			1	1													6	3	3	3	3	3	3	3	3	3	1	2	1	2	2	2	2	2	2	2	2	1	03	7
07	0014901	1	1	61	01	1	0	1	01	01		01	01			1	1													1	1	3	3	2	2	9	2	3	2	1	2	2	2	2	2	2	2	2	2	2		04	7
07	0014903	1	1	24	01	3	0			03		03	02		08	1	3													4	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		05	7
07	0014903	1	1	59	03	3	0	1	03	03		01	02		05	1	3													4	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		05	7
07	0014905	1	2	76	01	2	0			01		01	01			3	2													5	3	3	9	2	3	9	2	2	2	2	2	1	2	2	2	2	2	2	2	2		04	7
07	0014906	1	2	70	01	2	0	1	01	01		01	01			6	2													6	3	2	3	3	2	3	3	3	3	1	2	2	2	2	2	2	1	2	2	2	1	01	7
07	0014907	1	1	81	01	3	0	1	01	01		01	01			3	4													4	3	3	3	2	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		03	7
07	0014907	1	1	45	03	3	0			01		03	01		05	2	4													4	3	3	3	2	3	3	3	3	3													03	7
07	0014908	1	2	40	02	2	2			02	04	01	02			6	3													3	3	3	3	3	3	3	3	2	3	1	2	2	2	2	2	2	2	2	2	2		05	7
07	0014908	1	1	10	04	2	2			02	04	03	02		03	4	3													3	3	3	3	3	3	3	3	2	3													05	7
07	0014910	1	2	45	01	1	1	1	01	01	02	01	01			1	5													5	3	3	1	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		02	7
07	0014911	1	2	76	01	1	0	1	01	01		01	01			3	1													3	3	3	3	1	3	3	2	2	3	2	2	1	2	2	2	2	2	2	2	2		04	7
07	0014913	1	2	54	01	4	0			03		06	02		06	1	3													2	3	3	3	3	3	3	1	3	3	1	2	2	2	2	2	2	2	2	2	2		05	7
07	0014913	1	2	23	03	4	0			03		01	02		06	4	3													2	3	3	3	3	3	3	1	3	3	1	2	2	2	2	2	2	2	2	2	2		05	7
07	0014914	1	2	55	01	1	0	1	01	01		01	01			1	1													2	3	3	9	3	9	9	2	3	3	1	2	2	2	2	2	2	2	2	2	2		05	7
07	0014916	1	2	64	01	1	0	1	01	01		01	01			3	1													2	1	3	3	1	3	3	2	1	2	2	2	1	2	2	2	2	2	2	2	2		04	7
07	0014917	1	2	58	02	2	0			02		01	02			1	2													1	2	3	3	3	3	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	3	05	7
07	0014919	1	2	85	01	1	0	1	01	01		01	01			3	1													3	3	3	3	3	3	3	2	3	3	2	2	1	2	2	2	2	2	2	2	2		02	7
07	0014920	1	2	26	02	2	0			01		02	01		06	2	2													3	3	3	3	3	3	3	3	3	3													04	7
07	0014921	1	2	53	02	3	0	1	02	02		01	02			1	3													5	3	3	3	2	3	3	2	2	3	1	2	2	2	2	2	2	2	2	2	2		01	7
07	0014922	1	2	30	01	2	1			02	03	02	01		06	6	3													3	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		02	7
07	0014922	1	2	4	03	2	1			02	03	03	01		01	4	3													3	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		02	7
07	0014923	1	2	50	02	2	0	1	02	01		06	01		05	1	5							970		561		1		5	3	3	3	3	3	3	3	3	3													02	7
07	0014924	1	2	46	02	2	1			01	03	02	01		09	1	3													1	2	3	3	3	3	3	3	3	3													05	7
07	0014925	1	1	47	01	3	1	1	01	02	04	02	01		04	1	3							477		522		1		5	3	3	3	3	3	3	3	1	3	1	2	2	2	2	2	2	2	2	2	2		04	7
07	0014925	1	2	15	03	3	1			02	04	03	01		04	4	3													5	3	3	3	3	3	3	3	1	3	1	2	2	2	2	2	2	2	2	2	2		04	7
